date,ic,dispersion,vix
2025-02-13,-0.05849178619301897,0.0390465538313731,15.1
2025-02-14,-0.016917334538799372,0.04655218518114432,14.77
2025-02-18,-0.033043581992095415,0.055784751066280974,15.35
2025-02-19,-0.08714985763571698,0.04189991860014439,15.27
2025-02-20,-0.1714822523379449,0.04789573037754454,15.66
2025-02-21,-0.13788459546255052,0.03927367295570275,18.21
2025-02-24,-0.10935837186743641,0.04264772091892047,18.98
2025-02-25,0.11364499653114592,0.029021275635656367,19.43
2025-02-26,0.06266696803317544,0.03250488457207412,19.1
2025-02-27,-0.03410621285893223,0.037033436301676936,21.13
2025-02-28,-0.058647178299099996,0.04893910152010207,19.63
2025-03-03,-0.06388969985779269,0.05694686492061775,22.78
2025-03-04,-0.0906014459313952,0.046440251121093956,23.51
2025-03-05,-0.07202973482886464,0.03961306645934431,21.93
2025-03-06,0.2167311779349488,0.040385889766251584,24.87
2025-03-07,0.10488339313574993,0.04008017772250951,23.37
2025-03-10,0.33879089245296645,0.05018561094587704,27.86
2025-03-11,0.11836169631673621,0.04070264947214512,26.92
2025-03-12,0.08043660472957065,0.03213866688287152,24.23
2025-03-13,0.17793651840062283,0.028555265712911056,24.66
2025-03-14,0.06070808572621481,0.024248281679673946,21.77
2025-03-17,0.12973357317084658,0.029765290612500703,20.51
2025-03-18,0.1691011429952692,0.0406545761090748,21.7
2025-03-19,-0.05190881151722341,0.02750774399768758,19.9
2025-03-20,-0.013979011078358434,0.03033047415606007,19.8
2025-03-21,-0.03977567030503942,0.02966454796701944,19.28
2025-03-24,0.03622048727197386,0.04007437338285263,17.48
2025-03-25,-0.02775397191640847,0.04220179746001189,17.15
2025-03-26,-0.047090086611478926,0.025642406015275055,18.33
2025-03-27,0.053950883537540545,0.054876441313897156,18.69
2025-03-28,-0.03658620808729583,0.05746768673356431,21.65
2025-03-31,0.13034886312623806,0.047824904032067336,22.28
2025-04-01,0.08557710116810914,0.056061331639112644,21.77
2025-04-02,0.22645809592872684,0.04412930853151224,21.51
2025-04-03,0.09249911316626327,0.046229417741623854,30.02
2025-04-04,0.2277294858875715,0.05305425341414475,45.31
2025-04-07,0.07541225996628463,0.03867441597257189,46.98
2025-04-08,0.11515810754389436,0.038372483726022984,52.33
2025-04-09,-0.19873551635698122,0.04258886412648105,33.62
2025-04-10,-0.054789059140038114,0.037401994564966776,40.72
2025-04-11,0.01938477282929785,0.038727131410868566,37.56
2025-04-14,0.09613277706098591,0.03765162844698283,30.89
2025-04-15,0.26000709466989386,0.035380095736366995,30.12
2025-04-16,0.4248216130014535,0.04736926439690755,32.64
2025-04-17,0.33106366681421073,0.05110114138243865,29.65
2025-04-21,0.3891128209474838,0.05483504116344567,33.82
2025-04-22,0.2238902021353073,0.0494947604685723,30.57
2025-04-23,-0.04469014186200554,0.03730956210539443,28.45
2025-04-24,-0.03851212843236049,0.03791679636574151,26.47
2025-04-25,-0.11825182311041632,0.035442242152811027,24.84
2025-04-28,-0.045123356218352596,0.03762328371763557,25.15
2025-04-29,-0.0655644814455547,0.03793604132990046,24.17
2025-04-30,0.04081789614784539,0.04063559844709706,24.7
2025-05-01,0.1452508091376837,0.03595908988197865,24.6
2025-05-02,-0.02768647837538338,0.03608362910166334,22.68
2025-05-05,0.1082878929144339,0.05111132477704945,23.64
2025-05-06,0.43119582858524125,0.0676406218034893,24.76
2025-05-07,0.35031188294422533,0.06714653666345127,23.55
2025-05-08,0.13842297417351807,0.05006317899658326,22.48
2025-05-09,0.17114007578112003,0.04349830208987403,21.9
2025-05-12,0.19662909003010529,0.028737239829486085,18.39
2025-05-13,0.1606911338600969,0.02988982478150422,18.22
2025-05-14,0.08554413920621319,0.0354236274305382,18.62
2025-05-15,0.11477355132177469,0.026466040338756238,17.83
2025-05-16,0.09370771843578227,0.028508257490002676,17.24
2025-05-19,-0.05179265984197094,0.025438513600679655,18.14
2025-05-20,-0.021444110639179535,0.02753990388445854,18.09
2025-05-21,0.06621273336284214,0.026615678049110664,20.87
2025-05-22,0.020425429054870683,0.028226890625245474,20.28
2025-05-23,-0.001627693070767763,0.027348718886681556,22.29
2025-05-27,-0.046936264122631056,0.0277659498825057,18.96
2025-05-28,-0.03612631023798537,0.025972948677743066,19.31
2025-05-29,-0.015423058932848639,0.031161558575941356,19.18
2025-05-30,-0.08543112676542698,0.031061950153962722,18.57
2025-06-02,-0.025521976210881217,0.0330987736609308,18.36
2025-06-03,-0.13960332633284048,0.0344833772282333,17.69
2025-06-04,-0.06720787068865387,0.03436581827833803,17.61
2025-06-05,0.1338648057284751,0.03522030322137229,18.48
2025-06-06,-0.04483140741298827,0.04050927785252519,16.77
2025-06-09,-0.15243494721377246,0.031477076492121,17.16
2025-06-10,0.13546738492351257,0.033561758735594485,16.95
2025-06-11,0.07887954443429425,0.03184831615005475,17.26
2025-06-12,0.11769617860988421,0.02735456002880061,18.02
2025-06-13,0.06689394724202556,0.03096799515881041,20.82
2025-06-16,0.05751862350847123,0.029580258489714326,19.11
2025-06-17,0.08739942677578647,0.035304457298716486,21.6
2025-06-18,0.0341281875001962,0.03314711310178537,20.14
2025-06-20,0.1329512884987867,0.03772727245107286,20.62
2025-06-23,0.15266097209534485,0.03290623715526465,19.83
2025-06-24,0.029535487476024105,0.028988688018385805,17.48
2025-06-25,-0.06572301278610199,0.033600224678162656,16.76
2025-06-26,0.05795340748205143,0.030535439570630853,16.59
2025-06-27,0.19509714361055913,0.02670016741506445,16.32
2025-06-30,0.03167016691309658,0.03443769138115811,16.73
2025-07-01,0.06314727090651674,0.029880940907603844,16.83
2025-07-02,-0.09396199642755118,0.02451487428602307,16.64
2025-07-03,-0.03752013034101505,0.02757698429458363,16.38
2025-07-07,-0.06824381806252727,0.02569817342539305,17.79
2025-07-08,0.2942106237972808,0.02742564624309203,16.81
2025-07-09,0.18299068589133857,0.02834354903365961,15.94
2025-07-10,0.12732421071797434,0.030801374486113,15.78
2025-07-11,-0.010722055319589767,0.03225443926764141,16.4
2025-07-14,0.033382619314453986,0.03105151870540001,17.2
2025-07-15,-0.07593965135662019,0.038336455462310105,17.38
2025-07-16,-0.0469755045534596,0.03598281801280856,17.16
2025-07-17,-0.08003478271788643,0.037064690255502644,16.52
2025-07-18,0.06742133863236113,0.04127685658192753,16.41
2025-07-21,0.009536994308567913,0.04292829015887914,16.65
2025-07-22,0.08190262722532485,0.045117371403964934,16.5
2025-07-23,0.18104279090500994,0.047151544259537125,15.37
2025-07-24,0.13322754113181962,0.04359190418000346,15.39
2025-07-25,0.024357320223890203,0.041318076858476625,14.93
2025-07-28,0.07089333195207018,0.047566969501753265,15.03
2025-07-29,0.0029289057570420877,0.04097728532386556,15.98
2025-07-30,-0.0005854672279617893,0.042405584632035274,15.48
2025-07-31,0.039678354036584644,0.04231800563962564,16.72
2025-08-01,0.1663558824545047,0.04257021938183749,20.38
2025-08-04,0.08159027339592968,0.04331427180028198,17.52
2025-08-05,0.06688609915585986,0.03989497378648084,17.85
2025-08-06,0.05807743003330784,0.039620454527405244,16.77
2025-08-07,0.009612335935758708,0.033550332480463144,16.57
2025-08-08,-0.030718978869812813,0.03678070990512065,15.15
2025-08-11,-0.08193088033552139,0.034722552954207286,16.25
2025-08-12,-0.15067383667818765,0.03512828414935879,14.73
2025-08-13,-0.10551280964623967,0.030695797165079836,14.49
2025-08-14,-0.08835061481907022,0.030550732491899702,14.83
2025-08-15,-0.21059397455336545,0.024253230624562347,15.09
2025-08-18,-0.17844978323586014,0.028506659997402914,14.99
2025-08-19,-0.037867015749539316,0.03018391060418452,15.57
2025-08-20,-0.1401558315989063,0.03047231597515646,15.69
2025-08-21,-0.04957479069154197,0.034439258458238566,16.6
2025-08-22,0.07427271785502389,0.026499877748830534,14.22
2025-08-25,0.08889998085066976,0.0254045600092353,14.79
2025-08-26,0.12549560664136444,0.028343588752770116,14.62
2025-08-27,0.10729275558862218,0.028013661786313076,14.85
2025-08-28,0.09087769856442808,0.03132454177336491,14.43
2025-08-29,0.1456400742115028,0.03358857530442377,15.36
2025-09-02,0.13469670286204008,0.035165618501186685,17.17
2025-09-03,0.07296836593428328,0.05377963530201736,16.35
2025-09-04,0.048846488295364296,0.04759681751891376,15.3
2025-09-05,0.17871504854826106,0.043148296331562114,15.18
2025-09-08,0.2283039657949013,0.04752128329844626,15.11
2025-09-09,0.1561518008218516,0.04562215057031042,15.04
2025-09-10,0.14931297853705397,0.03279408513083887,15.35
2025-09-11,0.02040188479637356,0.03990370186476826,14.71
2025-09-12,0.05425695889800314,0.03897285161369309,14.76
2025-09-15,-0.044005788748355826,0.038700771343445864,15.69
2025-09-16,-0.02654536664688949,0.03564709610054339,16.36
2025-09-17,-0.03885901384088477,0.039265110589309295,15.72
2025-09-18,-0.033176999456912444,0.036474155678780276,15.7
2025-09-19,-0.013798505096547158,0.039478244045959614,15.45
2025-09-22,0.00659239237919441,0.03796681343377721,16.1
2025-09-23,-0.12556466979962266,0.031005562634447176,16.64
2025-09-24,-0.10886865129069626,0.039353167219558,16.18
2025-09-25,0.01706016970701525,0.04349326054761197,16.74
2025-09-26,0.025570634345108603,0.042452864942117176,15.29
2025-09-29,0.036118462151819665,0.04471789075691612,16.12
2025-09-30,0.13964099714643588,0.03906512029331866,16.28
2025-10-01,0.16878878916587403,0.04488617698194363,16.29
2025-10-02,0.14048074236616662,0.041002019035171214,16.63
2025-10-03,0.15314284458591929,0.04073384665163954,16.65
2025-10-06,0.09343146580274936,0.030300773606576605,16.37
2025-10-07,0.08791583084549004,0.02608347619980603,17.24
2025-10-08,0.11584873912647663,0.03062262325675634,16.3
2025-10-09,0.15111019026900102,0.032549258176925645,16.43
2025-10-10,0.12219156236560154,0.0319769880732786,21.66
2025-10-13,0.14087471629168513,0.03115713532913683,19.03
2025-10-14,0.025143698457694107,0.03515472924780813,20.81
2025-10-15,-0.03754524421674531,0.03808264727325261,20.64
2025-10-16,-0.01567262807291814,0.0431532572085706,25.31
2025-10-17,-0.0003154930638614468,0.04340891021242493,20.78
2025-10-20,-0.14535754310953733,0.04467267689112102,18.23
2025-10-21,-0.17326062866309425,0.041679860081371464,17.87
2025-10-22,0.07520820972597622,0.052057192148308624,18.6
2025-10-23,0.07852010208790486,0.049053480135012824,17.3
2025-10-24,-0.009898006272190464,0.047349212845106424,16.37
2025-10-27,0.07335763100810237,0.04718886200223842,15.79
2025-10-28,0.09022159856097493,0.04553308816065692,16.42
2025-10-29,0.031575989879108084,0.04519426735577477,16.92
2025-10-30,0.04591915215555535,0.037025709504946755,16.91
2025-10-31,0.17155916358236883,0.04006312985414417,17.44
2025-11-03,0.024405978358117593,0.03767983878283635,17.17
2025-11-04,0.14373612850770212,0.034252109819642815,19.0
2025-11-05,0.011046966086850064,0.03215739654538515,18.01
2025-11-06,-0.05487067923616147,0.03299984799623808,19.5
2025-11-07,-0.06980872644396938,0.03038443521301518,19.08
2025-11-10,0.07410005995937831,0.03590029405135116,17.6
2025-11-11,-0.06313471396865161,0.034616053037609756,17.28
2025-11-12,0.09084316698529898,0.03243097461718922,17.51
2025-11-13,0.06715450370272706,0.03492552603526186,20.0
2025-11-14,0.055726120628223616,0.03702813926741713,19.83
2025-11-17,-0.016046196974405822,0.03370984847502681,22.38
2025-11-18,-0.020354796279379313,0.03974904665283207,24.69
2025-11-19,0.08507168441903759,0.03582857585895448,23.66
2025-11-20,0.22199253490043921,0.039320470732262816,26.42
2025-11-21,0.013354303419568106,0.037433167020180895,23.43
2025-11-24,-0.0041704729884570356,0.03417326015791534,20.52
2025-11-25,-0.0010233904360082752,0.0414706603403685,18.56
2025-11-26,-0.06535415273631373,0.0376075476678327,17.19
2025-11-28,-0.08580783490138096,0.039112957811694056,16.35
2025-12-01,-0.056280195511522565,0.03796923106036098,17.24
2025-12-02,0.026264405162157157,0.036232010115744395,16.59
2025-12-03,-0.018978241965914192,0.036847953130465246,16.08
2025-12-04,0.05927031634065718,0.036566807917444724,15.78
2025-12-05,-0.08958747319878575,0.03574647487694522,15.41
2025-12-08,0.03366201118195317,0.040244292486388784,16.66
2025-12-09,-0.11246150513735723,0.04057597339001167,16.93
2025-12-10,-0.009053552200760324,0.046788049768138065,15.77
2025-12-11,0.059647024476611146,0.03816429796285183,14.85
2025-12-12,0.10963305488323619,0.03145825650413843,15.74
2025-12-15,-0.008218515832729032,0.03187908686443271,16.5
2025-12-16,0.13757695048485477,0.03113839498798379,16.48
2025-12-17,0.22300022916411608,0.03554166993728229,17.62
2025-12-18,0.19524154839600819,0.026244418783231378,16.87
2025-12-19,0.13647507918718943,0.01773362289571923,14.91
2025-12-22,0.05260886080320454,0.015596722376433989,14.08
2025-12-23,-0.08643725141187071,0.016365861873389616,14.0
2025-12-24,-0.044541028224857095,0.025216921749420664,13.47
2025-12-26,-0.03506367937114856,0.035641341021689615,13.6
2025-12-29,-0.048088363171756944,0.0412745920212276,14.2
2025-12-30,0.05142693902664897,0.041162307185296176,14.33
2025-12-31,0.020803706808057792,0.042742947095146394,14.95
2026-01-02,-0.005113812945575093,0.0418998975576206,14.51
2026-01-05,0.06319278980627785,0.038277567982249606,14.9
2026-01-06,0.2640002009110059,0.04107706868836624,14.75
2026-01-07,0.07921544252218655,0.05213841482419967,15.38
2026-01-08,0.04808993278899008,0.04942433445167613,15.45
2026-01-09,0.10802890607096555,0.044552005615319,14.49
2026-01-12,0.0886818040552631,0.0423619488657592,15.12
2026-01-13,0.102599600061529,0.039589839356363746,15.98
2026-01-14,0.12063764130479143,0.03666564704807484,16.75
2026-01-15,0.09966127660108806,0.03792287156908706,15.84
2026-01-16,0.07905220232993983,0.03485775523231281,15.86
2026-01-20,0.003624246191323784,0.038949258748053536,20.09
2026-01-21,0.10645614960335774,0.03796562437405505,16.9
2026-01-22,0.07099378745499123,0.041517163486691114,15.64
2026-01-23,0.09413151508873045,0.042811098108705335,16.09
2026-01-26,0.22395926529356552,0.04796883232081014,16.15
2026-01-27,0.07525843747743675,0.05860907313793018,16.35
2026-01-28,0.009466361533076546,0.07228514997967266,16.35
2026-01-29,-0.09018706698184581,0.07221656836786082,16.88
2026-01-30,-0.004289763898175792,0.060509830857291134,17.44
2026-02-02,-0.03538702052117571,0.057322048323938925,16.34
2026-02-03,-0.003953865810283504,0.04757983298052501,18.0
2026-02-04,0.03927810164213356,0.04932638781048639,18.64
2026-02-05,0.16287761066586307,0.04790297483272235,21.77
2026-02-06,0.15943073122188425,0.04787174673747544,17.76
2026-02-09,0.15603564914659915,0.046957707244760116,17.36
2026-02-10,0.11445334940621381,0.03755159011232266,17.79
2026-02-11,0.1854078964303765,0.033936018214881424,17.65
2026-02-12,0.07671504226979209,0.034313962843209776,20.82
2026-02-13,0.07355069392777877,0.0384908887482874,20.6
2026-02-17,-0.01709313166891122,0.035741458458677294,20.29
2026-02-18,0.06478124244621707,0.030990094581470465,19.62
2026-02-19,0.06950422070073993,0.027739182321596938,20.23
2026-02-20,0.08633993514341594,0.03478965853489969,19.09
2026-02-23,0.18231888971555396,0.03946661699661791,21.01
2026-02-24,0.2092315467949986,0.046701645957807805,19.55
2026-02-25,0.18473453063735878,0.04438978296589342,17.93
2026-02-26,0.10680146539464888,0.05034144589446187,18.63
2026-02-27,0.10065013545796724,0.05386819446197693,19.86
2026-03-02,0.11104080835770468,0.041657205577035776,21.44
