date,symbol,side,prob_up
2026-02-25,MSFT,long,0.5928143858909607
2026-02-25,ABBV,long,0.5868958830833435
2026-02-25,META,long,0.5779042840003967
2026-02-25,CTAS,long,0.5769658088684082
2026-02-25,LRCX,long,0.5743266344070435
2026-02-25,ROST,long,0.5742740035057068
2026-02-25,PM,long,0.5673137307167053
2026-02-25,PAYC,long,0.5641641020774841
2026-02-25,IBKR,long,0.563787043094635
2026-02-25,LLY,long,0.5595502257347107
2026-02-25,JPM,long,0.5565193295478821
2026-02-25,GLW,long,0.5556433796882629
2026-02-25,USB,long,0.5544788241386414
2026-02-25,CSX,long,0.5542654991149902
2026-02-25,HCA,long,0.5476176738739014
2026-02-25,GILD,long,0.5436599850654602
2026-02-25,MOH,long,0.5412917733192444
2026-02-25,WBD,long,0.5406814217567444
2026-02-25,BRK-B,long,0.5400206446647644
2026-02-25,MTD,long,0.5387458205223083
2026-02-25,MGM,short,0.4431711733341217
2026-02-25,CAG,short,0.4428630471229553
2026-02-25,TSLA,short,0.4425344169139862
2026-02-25,LNT,short,0.4400079846382141
2026-02-25,UHS,short,0.4398883879184723
2026-02-25,MAA,short,0.43958190083503723
2026-02-25,Q,short,0.43849217891693115
2026-02-25,LUV,short,0.4361710846424103
2026-02-25,CRWD,short,0.43213939666748047
2026-02-25,GNRC,short,0.43150439858436584
2026-02-25,COIN,short,0.43029049038887024
2026-02-25,APP,short,0.42843082547187805
2026-02-25,WDAY,short,0.42547503113746643
2026-02-25,ALGN,short,0.42366060614585876
2026-02-25,FSLR,short,0.4123942255973816
2026-02-25,GDDY,short,0.40182363986968994
2026-02-25,SNDK,short,0.37595024704933167
2026-02-25,MU,short,0.3604285418987274
2026-02-25,NVDA,short,0.3210762143135071
2026-02-25,SPY,short,0.024816161021590233
