date,symbol,side,prob_up
2026-02-13,MSFT,long,0.6404681205749512
2026-02-13,LLY,long,0.5925524234771729
2026-02-13,NVDA,long,0.5910468697547913
2026-02-13,META,long,0.5817410945892334
2026-02-13,GLW,long,0.5711464881896973
2026-02-13,INTU,long,0.5668277740478516
2026-02-13,NOW,long,0.5652955174446106
2026-02-13,LRCX,long,0.5642736554145813
2026-02-13,BSX,long,0.5635297298431396
2026-02-13,IT,long,0.5564969182014465
2026-02-13,NCLH,long,0.5549883842468262
2026-02-13,MOH,long,0.5549731254577637
2026-02-13,AMD,long,0.5537920594215393
2026-02-13,WMT,long,0.5537763237953186
2026-02-13,TTD,long,0.5535771250724792
2026-02-13,AMZN,long,0.5533002018928528
2026-02-13,IBKR,long,0.5526970624923706
2026-02-13,ORCL,long,0.5521435737609863
2026-02-13,PLTR,long,0.5490204095840454
2026-02-13,AMAT,long,0.5486900806427002
2026-02-13,ATO,short,0.4218953251838684
2026-02-13,DECK,short,0.42188042402267456
2026-02-13,REG,short,0.42158254981040955
2026-02-13,HD,short,0.4209311902523041
2026-02-13,AVY,short,0.4208763539791107
2026-02-13,SW,short,0.42055630683898926
2026-02-13,BEN,short,0.41912761330604553
2026-02-13,SNA,short,0.41887688636779785
2026-02-13,MTD,short,0.41773927211761475
2026-02-13,POOL,short,0.4175460934638977
2026-02-13,ULTA,short,0.41720083355903625
2026-02-13,LUV,short,0.4158165752887726
2026-02-13,CAG,short,0.4145410656929016
2026-02-13,UNP,short,0.4133537709712982
2026-02-13,ADI,short,0.409405380487442
2026-02-13,CBOE,short,0.408890038728714
2026-02-13,TMO,short,0.4051716923713684
2026-02-13,ALL,short,0.39616358280181885
2026-02-13,SWK,short,0.39333298802375793
2026-02-13,SPY,short,0.02383381500840187
